TaxonomyLevel,InstitutionName,DegreeInstitutionName,Total
Academia,Ruprecht-Karls-Universität Heidelberg,University of Graz,10.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Greifswald,5.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Groningen,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Göttingen,82.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Hamburg,22.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Heidelberg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Hohenheim,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Illinois Chicago,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Illinois Urbana-Champaign,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Innsbruck,5.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Karlsruhe,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Kassel,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Konstanz,7.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Königsberg,10.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Lausanne,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of London,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Lübeck,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Madrid,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Manchester,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Mannheim,6.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Marburg,31.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Minnesota,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Music and Theatre Munich,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Münster,15.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of New South Wales,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Oslo,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Oxford,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Paderborn,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Padua,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Paris,4.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Paris-Sud,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Passau,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Pavia,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Pisa,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Regensburg,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Rochester,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Rostock,6.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Salerno,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Salzburg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Siena,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of St. Gallen,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Strasbourg,27.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Strathclyde,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Stuttgart,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Sussex,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Tartu,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Tehran,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Texas at Austin,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Tokyo,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Toulouse (1896-1968),1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Turin,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Tübingen,67.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Utah,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Vienna,25.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Virginia,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Warsaw,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Wrocław,18.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Wuppertal,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Würzburg,16.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Zagreb,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Zaragoza,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of Zurich,9.0
Academia,Ruprecht-Karls-Universität Heidelberg,University of the Free State,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Università degli Studi di Bologna,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,Universität Hamburg,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Universität Mannheim,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,"Université Paris-Sud, Faculté des Sciences d'Orsay",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Utkal University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Utrecht University,3.0
Academia,Ruprecht-Karls-Universität Heidelberg,Vitzthum-Gymnasium Dresden,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Voronezh State University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Vrije Universiteit Brussel,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Wayne State University,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Weizmann Institute of Science Faculty of Physics,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Wilhelm-Ernst-Gymnasium,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Yale Law School,1.0
Academia,Ruprecht-Karls-Universität Heidelberg,Yale University,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,"faculty of science, German University in Prague",1.0
Academia,Ruprecht-Karls-Universität Heidelberg,philosophy faculty of the German university of Prague,2.0
Academia,Ruprecht-Karls-Universität Heidelberg,École pratique des hautes études,1.0
Academia,Seoul National University,California Institute of Technology,1.0
Academia,Seoul National University,Cornell University,1.0
Academia,Seoul National University,Duke University,1.0
Academia,Seoul National University,Ewha Womans University,1.0
Academia,Seoul National University,Harbin Medical University,1.0
Academia,Seoul National University,Ludwig-Maximilians-Universitat Munchen,1.0
Academia,Seoul National University,Massachusetts Institute of Technology,1.0
Academia,Seoul National University,National Tsing Hua University,1.0
Academia,Seoul National University,North Carolina State University,1.0
Academia,Seoul National University,Seoul National University,1.0
Academia,Seoul National University,Seoul National University College of Medicine,7.0
Academia,Seoul National University,University of California Berkeley,1.0
Academia,Seoul National University,University of Illinois at Urbana-Champaign,1.0
Academia,Seoul National University,University of Michigan Department of Biostatistics,1.0
Academia,Seoul National University,University of Pennsylvania,1.0
Academia,Seoul National University,Yale University,1.0
Academia,Seoul National University,Yonsei University College of Medicine,1.0
Academia,Shanghai Jiao Tong University,Aix-Marseille Université,1.0
Academia,Shanghai Jiao Tong University,Anhui Normal University,1.0
Academia,Shanghai Jiao Tong University,Beijing Institute of Technology,1.0
Academia,Shanghai Jiao Tong University,Beijing University of Aeronautics and Astronautics,1.0
Academia,Shanghai Jiao Tong University,Centre de physique des particules de Marseille,1.0
Academia,Shanghai Jiao Tong University,Chiba University,1.0
Academia,Shanghai Jiao Tong University,China Pharmaceutical University,1.0
Academia,Shanghai Jiao Tong University,China University of Political Science and Law,1.0
Academia,Shanghai Jiao Tong University,Cornell University,1.0
Academia,Shanghai Jiao Tong University,Drexel University,1.0
Academia,Shanghai Jiao Tong University,ETH Zurich,1.0
Academia,Shanghai Jiao Tong University,Fudan University,2.0
Academia,Shanghai Jiao Tong University,Harbin Institute of Technology,1.0
Academia,Shanghai Jiao Tong University,Hefei University of Technology,1.0
Academia,Shanghai Jiao Tong University,Illinois Institute of Technology,1.0
Academia,Shanghai Jiao Tong University,Institute of High Energy Physics Chinese Academy of Sciences,1.0
Academia,Shanghai Jiao Tong University,Jiangsu Taizhou High School,1.0
Academia,Shanghai Jiao Tong University,Katholieke Universiteit Leuven,2.0
Academia,Shanghai Jiao Tong University,Kyoto University,1.0
Academia,Shanghai Jiao Tong University,Lanzhou University,1.0
Academia,Shanghai Jiao Tong University,Leipzig University,1.0
Academia,Shanghai Jiao Tong University,Los Alamos National Laboratory,1.0
Academia,Shanghai Jiao Tong University,Max Planck Institute for Polymer Research,1.0
Academia,Shanghai Jiao Tong University,Nanjing University,3.0
Academia,Shanghai Jiao Tong University,Nanjing University of Aeronautics and Astronautics,1.0
Academia,Shanghai Jiao Tong University,Nanjing University of Technology,1.0
Academia,Shanghai Jiao Tong University,National Center for Nanoscience and Technology,1.0
Academia,Shanghai Jiao Tong University,National University of Singapore,1.0
Academia,Shanghai Jiao Tong University,Osaka Prefecture University,1.0
Academia,Shanghai Jiao Tong University,Peking University,1.0
Academia,Shanghai Jiao Tong University,Politehnica University of Timișoara,1.0
Academia,Shanghai Jiao Tong University,Princeton University,1.0
Academia,Shanghai Jiao Tong University,Purdue University,1.0
Academia,Shanghai Jiao Tong University,Shanghai Institute of Materia Medica Chinese Academy of Sciences,1.0
Academia,Shanghai Jiao Tong University,Shanghai Institute of Optics and Fine Mechanics,1.0
Academia,Shanghai Jiao Tong University,Shanghai Jiao Tong University,7.0
Academia,Shanghai Jiao Tong University,South China University of Technology,1.0
Academia,Shanghai Jiao Tong University,South China University of Technology School of Architecture,1.0
Academia,Shanghai Jiao Tong University,Tel Aviv University,1.0
Academia,Shanghai Jiao Tong University,The University of Hong Kong,1.0
Academia,Shanghai Jiao Tong University,Tongji University,1.0
Academia,Shanghai Jiao Tong University,Tsinghua University,2.0
Academia,Shanghai Jiao Tong University,United World College of the Adriatic,1.0
Academia,Shanghai Jiao Tong University,University of Adelaide,1.0
Academia,Shanghai Jiao Tong University,"University of California, Berkeley",1.0
Academia,Shanghai Jiao Tong University,University of Cambridge,1.0
Academia,Shanghai Jiao Tong University,University of Chicago,1.0
Academia,Shanghai Jiao Tong University,University of Chicago Graduate Library School,1.0
Academia,Shanghai Jiao Tong University,University of Colorado Boulder,1.0
Academia,Shanghai Jiao Tong University,University of Erlangen–Nuremberg,1.0
Academia,Shanghai Jiao Tong University,University of International Business and Economics,1.0
Academia,Shanghai Jiao Tong University,University of London,1.0
Academia,Shanghai Jiao Tong University,University of Massachusetts Amherst,1.0
Academia,Shanghai Jiao Tong University,University of Michigan,2.0
Academia,Shanghai Jiao Tong University,University of Montpellier,1.0
Academia,Shanghai Jiao Tong University,University of Oxford,1.0
Academia,Shanghai Jiao Tong University,University of Paris,1.0
Academia,Shanghai Jiao Tong University,University of Queensland,1.0
Academia,Shanghai Jiao Tong University,University of Science and Technology of China,3.0
Academia,Shanghai Jiao Tong University,University of Sheffield,2.0
Academia,Shanghai Jiao Tong University,University of Texas at Austin,1.0
Academia,Shanghai Jiao Tong University,University of Toronto,2.0
Academia,Shanghai Jiao Tong University,University of Virginia,1.0
Academia,Shanghai Jiao Tong University,University of Waterloo,1.0
Academia,Shanghai Jiao Tong University,Xi'an Jiaotong University,1.0
Academia,Shanghai Jiao Tong University,Xiamen University,1.0
Academia,Sorbonne University,Assistance Publique–Hôpitaux de Paris,1.0
Academia,Sorbonne University,Autonomous University of Barcelona,1.0
Academia,Sorbonne University,Bogazici University,1.0
Academia,Sorbonne University,Centre d'Immunologie de Marseille-Luminy,1.0
Academia,Sorbonne University,Charles University,2.0
Academia,Sorbonne University,Czechoslovak Academy of Sciences,1.0
Academia,Sorbonne University,Freie Universität Berlin,1.0
Academia,Sorbonne University,Harvard University,1.0
Academia,Sorbonne University,Hopital Saint Louis,1.0
Academia,Sorbonne University,Institut Curie,1.0
Academia,Sorbonne University,Institut national des langues et civilisations orientales,1.0
Academia,Sorbonne University,Laval University,1.0
Academia,Sorbonne University,Lomonosov Moscow State University,1.0
Academia,Sorbonne University,Louis Pasteur University,1.0
Academia,Sorbonne University,Lycée Henri-IV,1.0
Academia,Sorbonne University,Lycée Montaigne,1.0
Academia,Sorbonne University,Marmara University,1.0
Academia,Sorbonne University,Massachusetts Institute of Technology School of Engineering,1.0
Academia,Sorbonne University,National University of La Plata,1.0
Academia,Sorbonne University,Paris Descartes University,3.0
Academia,Sorbonne University,Paris Diderot University,2.0
Academia,Sorbonne University,Paris Nanterre University,2.0
Academia,Sorbonne University,Paris North University,1.0
Academia,Sorbonne University,Paris-Sorbonne University - Paris IV,14.0
Academia,Sorbonne University,Pierre and Marie Curie University,9.0
Academia,Sorbonne University,Princeton University,1.0
Academia,Sorbonne University,Sciences Po,3.0
Academia,Sorbonne University,Scuola Normale Superiore,1.0
Academia,Sorbonne University,Sorbonne Nouvelle-Paris 3,1.0
Academia,Sorbonne University,Sorbonne University,1.0
Academia,Sorbonne University,TU Dortmund University,1.0
Academia,Sorbonne University,Tours University,1.0
Academia,Sorbonne University,Tufts University,1.0
Academia,Sorbonne University,Télécom Physique Strasbourg,1.0
Academia,Sorbonne University,Universidad Complutense de Madrid,1.0
Academia,Sorbonne University,Universidade de Santiago de Compostela,1.0
Academia,Sorbonne University,Universitat Autònoma de Barcelona,1.0
Academia,Sorbonne University,Universite de Geneve,1.0
Academia,Sorbonne University,University College London,1.0
Academia,Sorbonne University,University Medical Center Utrecht,1.0
Academia,Sorbonne University,University of Barcelona,1.0
Academia,Sorbonne University,University of Bordeaux 1,1.0
Academia,Sorbonne University,University of Buenos Aires,1.0
Academia,Sorbonne University,University of Caen Normandy,1.0
Academia,Sorbonne University,"University of California, Berkeley",1.0
Academia,Sorbonne University,University of Fribourg,1.0
Academia,Sorbonne University,University of Michigan,1.0
Academia,Sorbonne University,University of Paris,1.0
Academia,Sorbonne University,University of Paris 1 Pantheon-Sorbonne,1.0
Academia,Sorbonne University,University of Paris-Sud,2.0
Academia,Sorbonne University,University of Poitiers,1.0
Academia,Sorbonne University,University of Provence - Aix-Marseille I,1.0
Academia,Sorbonne University,University of Rennes 2 – Upper Brittany,1.0
Academia,Sorbonne University,University of Toronto,1.0
Academia,Sorbonne University,University of Turin,1.0
Academia,Sorbonne University,University of Waterloo,1.0
Academia,Sorbonne University,Université Paris Descartes,1.0
Academia,Sorbonne University,Université Paris Diderot,1.0
Academia,Sorbonne University,Université Paris-Sud,1.0
Academia,Sorbonne University,Université Pierre et Marie Curie,2.0
Academia,Sorbonne University,lycée Pothier,1.0
Academia,Sorbonne University,École Normale Supérieure,12.0
Academia,Sorbonne University,École des Langues et Civilisations de l'Orient Ancien,1.0
Academia,Sorbonne University,École normale supérieure Paris-Saclay,1.0
Academia,Sorbonne University,École normale supérieure de Saint-Cloud,2.0
